timestamp_precise,plate_number,vehicle_type,cross_count,reverse_count
2024-04-29 03:50:37.634,1นก5298,pickup,0,0
2024-04-29 03:51:52.613,1นก5298,pickup,2,9
2024-04-29 04:34:59.202,320002,pickup,0,0
2024-04-29 04:39:22.572,3ฉ0200,pickup,0,0
2024-04-29 04:40:01.000,34777,suv,6,3
2024-04-29 04:43:45.063,339833,pickup,0,0
2024-04-29 04:44:58.802,339838,pickup,0,0
2024-04-29 04:45:37.635,339833,pickup,0,0
2024-04-29 04:46:52.614,339859,pickup,0,0
2024-04-29 04:48:07.593,339833,pickup,0,0
2024-04-29 04:49:22.572,339853,pickup,0,0
2024-04-29 04:54:59.162,บ757,pickup,0,0
2024-04-29 04:55:37.635,ษ00451,pickup,0,0
2024-04-29 04:56:52.654,บ795,pickup,0,0
2024-04-29 04:58:07.633,300855,pickup,3,5
2024-04-29 05:16:52.614,329727,other,7,3
2024-04-29 05:44:59.162,321406,pickup,0,0
2024-04-29 05:45:37.635,321406,pickup,3,4
2024-04-29 05:56:52.614,327705,sedan,6,0
2024-04-29 06:04:58.682,324602,other,0,2
2024-04-29 06:25:37.634,302290,van,0,0
2024-04-29 06:26:15.104,4กช5158,other,5,2
2024-04-29 06:26:52.614,302290,pickup,0,0
2024-04-29 06:28:07.673,302290,van,2,0
2024-04-29 06:29:22.652,302290,van,2,0
2024-04-29 06:30:01.000,302290,truck,3,0
2024-04-29 06:31:15.104,302290,bus,0,0
2024-04-29 06:40:01.000,325167,pickup,2,0
2024-04-29 06:41:15.105,320167,pickup,0,0
2024-04-29 06:41:52.614,ฮฐ4581,other,0,0
2024-04-29 07:21:16.104,444726,pickup,0,0
2024-04-29 07:22:31.083,344726,pickup,0,0
2024-04-29 07:23:46.062,344726,sedan,0,0
2024-04-29 07:24:59.682,344726,pickup,0,0
2024-04-29 07:25:38.635,344726,sedan,0,0
2024-04-29 07:29:59.642,321631,pickup,11,0
2024-04-29 07:30:37.634,321631,pickup,0,0
2024-04-29 07:31:52.614,321631,pickup,0,0
2024-04-29 07:40:37.635,345351,truck,0,0
2024-04-29 07:41:52.614,345351,pickup,0,0
2024-04-29 07:48:45.062,ฮท7763,pickup,0,2
2024-04-29 07:51:52.614,สก6795,tuktuk,3,4
2024-04-29 07:54:22.572,320211,van,2,0
2024-04-29 07:55:01.000,320211,pickup,0,0
2024-04-29 07:56:15.104,320211,pickup,0,0
2024-04-29 08:05:01.000,344280,suv,10,0
2024-04-29 08:10:37.675,344280,pickup,4,0
2024-04-29 08:11:52.654,13554,truck,0,0
2024-04-29 08:13:07.634,341554,pickup,0,0
2024-04-29 08:14:22.612,345251,other,0,0
2024-04-29 08:28:44.103,344308,bus,0,0
2024-04-29 08:29:57.842,344308,pickup,0,0
2024-04-29 08:31:52.614,345275,other,0,0
2024-04-29 08:33:07.592,345275,other,0,0
2024-04-29 08:34:22.372,345275,other,0,0
2024-04-29 08:56:52.614,302422,bus,0,0
2024-04-29 08:58:07.593,322427,van,0,0
2024-04-29 09:20:01.000,3กส2212,pickup,0,0
2024-04-29 09:21:15.105,3กส2212,pickup,0,0
2024-04-29 09:40:37.635,344321,pickup,0,0
2024-04-29 09:41:52.614,344341,bus,0,0
2024-04-29 09:43:07.593,344341,truck,0,0
2024-04-29 10:05:01.000,สก2357,tuktuk,0,0
2024-04-29 10:13:45.063,341520,bus,0,0
2024-04-29 10:14:59.202,341520,van,5,3
2024-04-29 10:15:37.635,341520,bus,0,0
2024-04-29 10:21:52.614,6บ5118,bus,14,4
2024-04-29 10:49:22.572,239528,hatchback,0,0
2024-04-29 10:50:37.635,1มจ5475,van,0,0
2024-04-29 10:55:02.000,สก6839,tuktuk,3,3
2024-04-29 11:26:15.105,9กผ4057,hatchback,4,0
2024-04-29 11:36:15.105,330189,sedan,0,0
2024-04-29 11:55:37.635,3390050,bus,0,0
2024-04-29 11:58:07.593,389050,other,0,0
2024-04-29 11:59:22.572,339050,other,2,9
2024-04-29 12:00:37.635,339050,other,0,0
2024-04-29 12:01:52.614,3ย0800,bus,0,0
2024-04-29 12:03:07.553,390050,bus,3,0
2024-04-29 12:11:15.104,339050,other,0,0
2024-04-29 12:12:30.083,330000,bus,0,0
2024-04-29 12:13:45.063,339050,bus,0,3
2024-04-29 12:14:59.242,389000,bus,0,0
2024-04-29 12:15:37.635,339050,bus,0,0
2024-04-29 12:16:52.614,339050,bus,2,0
2024-04-29 12:18:07.593,399050,other,0,7
2024-04-29 12:21:15.105,30050,bus,0,0
2024-04-29 12:22:30.084,339050,other,0,0
2024-04-29 12:31:15.064,338441,pickup,4,0
2024-04-29 12:32:30.043,338441,pickup,0,0
2024-04-29 12:50:01.000,333591,pickup,0,0
2024-04-29 12:51:15.104,333591,pickup,0,0
2024-04-29 12:55:01.000,333591,pickup,0,5
2024-04-29 13:25:37.514,ทฬ2173,sedan,0,0
2024-04-29 13:26:52.495,ทฬ2173,sedan,0,3
2024-04-29 14:16:15.105,1ศ5005,other,3,3
2024-04-29 14:17:30.084,1ศ1325,taxi,0,0
2024-04-29 14:18:45.023,1มฬ5528,other,0,0
2024-04-29 14:19:58.722,1มฬ5529,other,0,0
2024-04-29 14:20:01.000,1มข7644,truck,0,0
2024-04-29 14:20:36.355,16535,bus,0,3
2024-04-29 14:32:30.083,ทห5753,pickup,0,0
2024-04-29 14:34:22.572,ญกญ1346,suv,0,0
2024-04-29 14:41:15.105,333591,other,0,2
2024-04-29 14:44:58.322,333591,bus,0,0
2024-04-29 14:47:30.083,333591,bus,5,7
2024-04-29 14:48:45.062,333591,bus,0,0
2024-04-29 14:49:59.161,333591,bus,0,0
2024-04-29 14:55:01.000,333591,other,0,0
2024-04-29 14:56:15.104,333591,bus,0,0
2024-04-29 14:58:07.593,333591,bus,0,0
2024-04-29 14:59:22.572,333591,bus,0,3
2024-04-29 15:00:37.635,333591,bus,3,0
2024-04-29 15:02:30.084,333591,bus,2,4
2024-04-29 15:10:37.395,บน4387,motorbike,0,0
2024-04-29 15:11:52.374,บน4387,motorbike,0,0
2024-04-29 15:13:07.393,บน4387,pickup,0,0
2024-04-29 15:14:22.373,บน4387,motorbike,0,0
2024-04-29 15:15:01.000,บน4387,bus,0,0
2024-04-29 15:16:15.104,บน4387,bus,0,0
2024-04-29 15:17:30.083,บน4387,motorbike,0,0
2024-04-29 15:18:45.062,บน4387,suv,0,0
2024-04-29 15:19:59.322,บน4387,motorbike,0,0
2024-04-29 15:25:01.000,บน4387,motorbike,0,0
2024-04-29 15:26:15.105,บน4387,bus,0,0
2024-04-29 15:27:30.084,บน4387,pickup,0,0
