timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 05:05:01,333115,sedan,0,0
2024-04-28 05:10:01,333115,sedan,0,0
2024-04-28 05:10:01,333115,sedan,0,0
2024-04-28 05:10:01,333115,sedan,0,0
2024-04-28 05:10:01,333115,sedan,0,0
2024-04-28 05:10:01,333115,sedan,0,0
2024-04-28 05:15:01,333115,sedan,0,0
2024-04-28 05:15:01,333115,sedan,0,0
2024-04-28 05:15:01,333115,sedan,0,0
2024-04-28 05:20:01,333115,sedan,0,0
2024-04-28 05:30:01,333115,sedan,0,0
2024-04-28 05:30:01,333115,sedan,0,0
2024-04-28 05:30:01,333115,sedan,0,0
2024-04-28 05:30:01,333115,sedan,0,0
2024-04-28 05:40:01,327722,other,0,0
2024-04-28 05:55:01,ฮภ4152,pickup,6,0
2024-04-28 06:10:01,ฮฮ5951,pickup,11,0
2024-04-28 06:10:01,ฮฮ5951,pickup,0,0
2024-04-28 06:15:01,ฮค9016,pickup,0,0
2024-04-28 06:25:01,1นข9532,sedan,0,0
2024-04-28 06:30:01,337348,pickup,4,0
2024-04-28 06:30:01,337348,other,16,0
2024-04-28 06:30:01,ฮบ5990,pickup,0,0
2024-04-28 06:45:01,340223,other,2,0
2024-04-28 07:25:01,สก3955,motorbike,0,0
2024-04-28 07:25:01,กบ237,pickup,0,0
2024-04-28 07:25:01,สก3955,motorbike,0,0
2024-04-28 07:40:01,1นฉ794,pickup,0,0
2024-04-28 07:40:01,1ฒฉ794,suv,0,0
2024-04-28 08:00:01,44878,other,24,0
2024-04-28 08:05:01,12878,pickup,0,0
2024-04-28 08:15:01,319438,pickup,0,0
2024-04-28 08:15:01,337457,other,6,0
2024-04-28 08:15:01,337457,other,0,0
2024-04-28 08:20:01,337457,bus,0,0
2024-04-28 08:20:01,344316,bus,0,0
2024-04-28 08:30:01,42780,pickup,0,0
2024-04-28 08:30:01,4210,pickup,0,0
2024-04-28 08:30:01,210,pickup,0,0
2024-04-28 08:40:01,345363,other,0,4
2024-04-28 08:40:01,7กธ5176,sedan,0,0
2024-04-28 08:45:01,ษพ1972,pickup,0,0
2024-04-28 08:45:01,302422,pickup,0,0
2024-04-28 08:45:01,302422,bus,0,0
2024-04-28 08:55:01,สก5388,tuktuk,0,0
2024-04-28 08:55:01,360812,pickup,0,0
2024-04-28 08:55:01,360812,pickup,8,3
2024-04-28 08:55:01,660812,van,0,0
2024-04-28 09:10:01,5กม2779,other,0,0
2024-04-28 09:10:01,960812,hatchback,0,0
2024-04-28 09:10:01,ฎน5579,other,4,0
2024-04-28 09:10:01,6ย0812,pickup,0,3
2024-04-28 09:10:01,660812,pickup,0,0
2024-04-28 09:10:01,960812,pickup,0,0
2024-04-28 09:10:01,360812,pickup,0,0
2024-04-28 09:15:01,360812,pickup,0,0
2024-04-28 09:15:01,4ฌ2290,other,0,0
2024-04-28 09:15:01,พ60812,pickup,0,0
2024-04-28 09:15:01,90032,truck,0,0
2024-04-28 09:15:01,ฮค9136,sedan,0,0
2024-04-28 09:25:01,ทฬ1839,van,3,0
2024-04-28 09:25:01,338415,bus,2,2
2024-04-28 09:25:01,338415,bus,0,0
2024-04-28 09:25:01,338415,bus,0,0
2024-04-28 09:25:01,338415,bus,0,4
2024-04-28 09:30:01,338415,other,0,0
2024-04-28 09:30:01,338415,other,0,3
2024-04-28 09:30:01,337985,other,0,0
2024-04-28 09:40:01,ทก5015,tuktuk,10,2
2024-04-28 09:40:01,337348,bus,0,0
2024-04-28 09:45:01,337348,pickup,0,0
2024-04-28 09:45:01,337348,pickup,2,0
2024-04-28 09:45:01,337348,pickup,0,0
2024-04-28 09:45:01,337348,bus,0,0
2024-04-28 09:45:01,337348,bus,0,14
2024-04-28 09:55:01,337348,bus,0,0
2024-04-28 09:55:01,337348,bus,0,2
2024-04-28 10:10:01,ฮธ7448,truck,7,0
