timestamp_precise,plate_number,vehicle_type,cross_count,reverse_count
2024-04-29 13:47:41.680,1ก7472,taxi,0,0
2024-04-29 13:48:39.304,13275,taxi,0,0
2024-04-29 13:57:33.203,1กย5532,other,1,4
2024-04-29 13:57:52.359,6กกกก01,tuktuk,0,2
2024-04-29 14:11:14.865,1กศ3350,taxi,1,0
2024-04-29 14:11:55.614,3ฬ5659,taxi,1,0
2024-04-29 14:13:34.588,105677,taxi,0,0
2024-04-29 14:14:34.929,ก0499,taxi,0,0
2024-04-29 14:14:58.923,1มข563,pickup,0,0
2024-04-29 14:15:39.875,ทช5229,other,0,0
2024-04-29 14:17:12.809,1มข1042,taxi,5,2
2024-04-29 14:25:20.241,30370,other,0,0
2024-04-29 14:26:44.737,กธ426,pickup,0,0
2024-04-29 14:28:34.065,บก755,other,3,0
2024-04-29 14:31:52.734,305072,pickup,0,0
2024-04-29 14:32:06.610,ทษ1715,pickup,1,0
2024-04-29 14:32:55.837,ก9072,other,0,1
2024-04-29 15:02:47.079,1กข4684,pickup,2,0
2024-04-29 15:03:17.310,2กบ4577,pickup,0,0
2024-04-29 02:09:47.564,5ขก9770,pickup,0,0
2024-04-29 03:54:55.922,ทห1490,pickup,9,6
2024-04-29 04:36:59.492,660080,pickup,1,0
2024-04-29 04:42:40.321,ฮย4188,pickup,0,1
2024-04-29 05:03:56.459,8กฐ6370,pickup,0,0
2024-04-29 05:16:04.507,329727,pickup,0,0
2024-04-29 05:40:11.881,1นก1502,van,10,0
2024-04-29 05:42:02.410,สก2394,tuktuk,2,0
2024-04-29 05:42:06.889,ฮภ7006,pickup,14,2
2024-04-29 05:47:31.682,1นจ4052,pickup,0,0
2024-04-29 05:55:49.751,327705,other,2,1
2024-04-29 06:03:57.938,324602,pickup,0,0
2024-04-29 06:18:03.433,สก2765,motorbike,0,0
2024-04-29 06:21:07.506,1นก3878,pickup,0,0
2024-04-29 06:26:48.095,ต8139,pickup,2,0
2024-04-29 06:35:09.643,ฮฉ6547,pickup,0,0
2024-04-29 07:01:02.108,สก5815,tuktuk,1,0
2024-04-29 07:20:05.125,344726,van,0,0
2024-04-29 07:21:37.379,360080,pickup,5,3
2024-04-29 07:25:13.882,ฮข1068,pickup,6,2
2024-04-29 07:33:25.707,ธ0019,tuktuk,2,0
2024-04-29 08:03:33.465,344280,pickup,0,0
2024-04-29 08:17:58.715,338313,pickup,0,0
2024-04-29 08:18:02.834,ก3113,truck,1,0
2024-04-29 08:29:14.094,345275,other,14,5
2024-04-29 08:31:39.497,333605,pickup,16,8
2024-04-29 08:56:07.106,302422,bus,1,0
2024-04-29 09:05:48.751,320434,pickup,0,0
2024-04-29 09:18:42.063,ฮภ3643,pickup,7,10
2024-04-29 10:04:34.328,สก2357,tuktuk,2,0
2024-04-29 10:06:01.987,สข851,tuktuk,2,0
2024-04-29 10:12:44.199,345520,pickup,0,2
2024-04-29 10:53:15.310,สก547,tuktuk,1,0
2024-04-29 10:54:39.047,สก5839,motorbike,1,0
2024-04-29 11:10:38.876,สช596,motorbike,0,1
2024-04-29 11:35:26.638,330183,sedan,0,0
2024-04-29 11:36:14.624,330226,pickup,0,0
2024-04-29 11:40:19.239,ทก2736,tuktuk,0,0
2024-04-29 11:52:26.844,338050,bus,0,0
2024-04-29 12:16:43.296,320708,other,30,2
2024-04-29 12:21:10.505,344341,van,4,12
2024-04-29 12:27:49.077,1ขข6627,pickup,0,0
2024-04-29 12:27:59.196,สก2879,tuktuk,0,0
2024-04-29 12:30:08.004,338441,bus,0,0
2024-04-29 12:33:37.464,สก2879,tuktuk,1,0
2024-04-29 12:49:30.089,333591,pickup,1,0
2024-04-29 12:49:40.327,สก2879,tuktuk,3,1
2024-04-29 13:05:03.885,333115,bus,0,0
2024-04-29 14:10:39.874,ฆข2251,hatchback,1,4
2024-04-29 15:13:13.271,1มก1302,pickup,1,0
