timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-29 11:00:01,1นค8151,pickup,4,0
2024-04-29 11:00:01,1นค8151,pickup,0,0
2024-04-29 11:05:01,1นค8151,pickup,0,0
2024-04-29 11:10:01,1นค8151,sedan,0,0
2024-04-29 11:10:01,1นค8151,pickup,2,0
2024-04-29 11:10:01,กก2531,motorbike,0,0
2024-04-29 11:10:01,1นค8151,pickup,4,0
2024-04-29 11:10:01,1นค8151,van,0,0
2024-04-29 11:10:01,1นค8151,van,0,0
2024-04-29 11:15:01,1นค8151,pickup,0,0
2024-04-29 11:15:01,1นค8151,pickup,0,0
2024-04-29 11:15:01,1นค8151,pickup,0,0
2024-04-29 11:15:01,1นค8151,pickup,0,0
2024-04-29 11:20:01,1นค8151,van,3,0
2024-04-29 11:20:01,1นค8151,pickup,2,0
2024-04-29 11:35:01,1มก9013,taxi,0,0
2024-04-29 11:40:01,1มก9013,taxi,0,0
2024-04-29 13:05:01,333115,pickup,0,0
2024-04-29 13:10:02,333115,other,8,0
2024-04-29 13:25:01,,sedan,0,2
2024-04-29 13:40:01,,suv,3,0
2024-04-29 13:55:01,3ฉ387,pickup,2,18
2024-04-29 13:55:01,,sedan,4,3
2024-04-29 13:55:01,,suv,0,0
2024-04-29 14:00:01,,suv,0,3
2024-04-29 14:00:01,,sedan,0,0
2024-04-29 14:00:01,,sedan,0,0
2024-04-29 14:00:01,,sedan,0,0
2024-04-29 14:05:01,,sedan,2,0
2024-04-29 14:45:01,,truck,0,3
2024-04-29 14:50:01,,taxi,0,0
2024-04-29 15:10:01,,motorbike,3,2
2024-04-29 15:25:01,,motorbike,2,0
2024-04-29 16:45:01,,sedan,0,0
2024-04-29 16:45:01,,taxi,0,0
2024-04-29 16:50:01,,van,0,0
2024-04-29 16:50:01,,van,0,0
2024-04-29 16:50:01,,taxi,0,0
2024-04-29 16:55:01,,taxi,0,0
2024-04-29 16:55:01,,taxi,0,0
2024-04-29 16:55:01,,taxi,0,0
2024-04-29 16:55:01,,taxi,0,0
2024-04-29 16:55:01,,pickup,0,0
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:00:01,,motorbike,0,0
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:05:01,,bus,0,0
2024-04-29 02:05:01,,bus,0,4
2024-04-29 02:30:01,,hatchback,5,0
2024-04-29 02:45:01,,hatchback,0,0
2024-04-29 02:55:02,,motorbike,0,2
2024-04-29 02:55:02,,suv,5,0
2024-04-29 03:15:01,339833,pickup,7,6
2024-04-29 03:15:01,339833,pickup,0,0
2024-04-29 03:15:01,339833,pickup,0,0
2024-04-29 03:20:01,,van,5,3
2024-04-29 03:20:01,,van,0,0
2024-04-29 03:20:01,,van,0,4
2024-04-29 03:20:01,,van,0,0
2024-04-29 03:25:01,,van,0,0
2024-04-29 03:25:01,,van,0,0
2024-04-29 03:25:01,,van,0,0
2024-04-29 03:25:01,,van,3,0
2024-04-29 03:30:01,335937,truck,0,0
2024-04-29 03:30:01,335937,pickup,0,0
2024-04-29 03:50:01,1นก5298,pickup,0,0
2024-04-29 03:50:01,1นก5298,pickup,0,0
2024-04-29 03:50:01,1นก5298,pickup,2,9
2024-04-29 04:30:01,,pickup,0,4
2024-04-29 04:30:01,,pickup,0,0
2024-04-29 04:35:01,320002,pickup,0,0
2024-04-29 04:35:01,,pickup,0,0
2024-04-29 04:35:01,,pickup,0,0
2024-04-29 04:35:01,,pickup,0,0
2024-04-29 04:35:01,,bus,0,0
2024-04-29 04:35:01,3ฉ0200,pickup,0,0
2024-04-29 04:40:01,34777,suv,6,3
2024-04-29 04:40:01,339833,pickup,0,0
2024-04-29 04:45:01,339838,pickup,0,0
2024-04-29 04:45:01,339833,pickup,0,0
2024-04-29 04:45:01,339859,pickup,0,0
2024-04-29 04:45:01,339833,pickup,0,0
2024-04-29 04:45:01,339853,pickup,0,0
2024-04-29 04:50:01,,,0,0
2024-04-29 04:50:01,,,2,2
2024-04-29 04:50:01,,,0,0
2024-04-29 04:50:01,,,2,5
2024-04-29 04:55:01,บ757,pickup,0,0
2024-04-29 04:55:01,ษ00451,pickup,0,0
2024-04-29 04:55:01,บ795,pickup,0,0
2024-04-29 04:55:01,300855,pickup,3,5
2024-04-29 05:15:01,329727,other,7,3
2024-04-29 05:40:01,,,0,0
2024-04-29 05:40:01,,,6,0
2024-04-29 05:40:01,,,0,0
2024-04-29 05:45:01,321406,pickup,0,0
2024-04-29 05:45:01,321406,pickup,3,4
2024-04-29 05:55:01,327705,sedan,6,0
2024-04-29 05:55:01,,sedan,0,5
2024-04-29 06:05:01,324602,other,0,2
2024-04-29 06:25:01,302290,van,0,0
2024-04-29 06:25:01,4กช5158,other,5,2
2024-04-29 06:25:01,302290,pickup,0,0
2024-04-29 06:25:01,302290,van,2,0
2024-04-29 06:25:01,302290,van,2,0
2024-04-29 06:30:01,302290,truck,3,0
2024-04-29 06:30:01,302290,bus,0,0
2024-04-29 06:30:01,,suv,2,3
2024-04-29 06:40:01,325167,pickup,2,0
2024-04-29 06:40:01,320167,pickup,0,0
2024-04-29 06:40:01,ฮฐ4581,other,0,0
2024-04-29 06:40:01,,other,22,4
2024-04-29 06:45:01,,other,2,0
2024-04-29 06:45:01,,truck,2,0
2024-04-29 07:10:01,,bus,0,0
2024-04-29 07:10:01,,bus,0,0
2024-04-29 07:10:01,,hatchback,0,0
2024-04-29 07:10:01,,van,0,0
2024-04-29 07:15:01,,van,0,0
2024-04-29 07:15:01,,pickup,3,0
2024-04-29 07:15:01,,hatchback,0,0
2024-04-29 07:15:01,,hatchback,0,0
2024-04-29 07:15:01,,hatchback,0,2
2024-04-29 07:20:02,,hatchback,0,0
2024-04-29 07:20:02,,hatchback,0,0
2024-04-29 07:20:02,444726,pickup,0,0
2024-04-29 07:20:02,,hatchback,0,0
2024-04-29 07:20:02,344726,pickup,0,0
2024-04-29 07:20:02,,hatchback,0,0
2024-04-29 07:20:02,344726,sedan,0,0
2024-04-29 07:20:02,,hatchback,0,0
2024-04-29 07:25:02,344726,pickup,0,0
2024-04-29 07:25:02,,hatchback,0,0
2024-04-29 07:25:02,344726,sedan,0,0
2024-04-29 07:25:02,,hatchback,0,0
2024-04-29 07:25:02,,motorbike,0,0
2024-04-29 07:25:02,,hatchback,0,0
2024-04-29 07:25:02,,hatchback,0,0
2024-04-29 07:30:01,,van,0,3
2024-04-29 07:30:01,321631,pickup,11,0
2024-04-29 07:30:01,,van,0,0
2024-04-29 07:30:01,321631,pickup,0,0
2024-04-29 07:30:01,,hatchback,0,0
2024-04-29 07:30:01,321631,pickup,0,0
2024-04-29 07:30:01,,hatchback,0,0
2024-04-29 07:30:01,,hatchback,3,0
2024-04-29 07:40:01,,hatchback,0,0
2024-04-29 07:40:01,,van,49,0
2024-04-29 07:40:01,345351,truck,0,0
2024-04-29 07:40:01,,van,3,2
2024-04-29 07:40:01,345351,pickup,0,0
2024-04-29 07:40:01,,taxi,0,0
2024-04-29 07:45:01,,van,0,2
2024-04-29 07:45:01,,truck,0,0
2024-04-29 07:45:01,ฮท7763,pickup,0,2
2024-04-29 07:50:01,สก6795,tuktuk,3,4
2024-04-29 07:50:01,,van,3,0
2024-04-29 07:50:01,320211,van,2,0
2024-04-29 07:55:01,,van,5,0
2024-04-29 07:55:01,320211,pickup,0,0
2024-04-29 07:55:01,,van,0,0
2024-04-29 07:55:01,320211,pickup,0,0
2024-04-29 07:55:01,,van,0,0
2024-04-29 07:55:01,,van,0,0
2024-04-29 07:55:01,,van,0,0
2024-04-29 08:00:00,,,0,0
2024-04-29 08:00:00,,,0,0
2024-04-29 08:00:00,,,0,0
2024-04-29 08:00:00,,,0,0
2024-04-29 08:00:00,,,0,0
2024-04-29 08:10:01,,van,0,4
2024-04-29 08:10:01,344280,suv,10,0
2024-04-29 08:10:01,,van,0,0
2024-04-29 08:10:01,344280,pickup,4,0
2024-04-29 08:10:01,,van,0,0
2024-04-29 08:10:01,,pickup,0,0
2024-04-29 08:10:01,13554,truck,0,0
2024-04-29 08:10:01,,van,0,0
2024-04-29 08:10:01,341554,pickup,0,0
2024-04-29 08:10:01,,motorbike,0,0
2024-04-29 08:10:01,,van,0,2
2024-04-29 08:10:01,,pickup,0,0
2024-04-29 08:10:01,345251,other,0,0
2024-04-29 08:15:01,,,2,3
2024-04-29 08:15:01,,,0,0
2024-04-29 08:15:01,,,0,0
2024-04-29 08:15:01,,,6,4
2024-04-29 08:25:00,,van,4,0
2024-04-29 08:25:00,,van,3,23
2024-04-29 08:25:00,,van,3,0
2024-04-29 08:25:00,344308,bus,0,0
2024-04-29 08:25:00,,van,0,0
2024-04-29 08:30:01,344308,pickup,0,0
2024-04-29 08:30:01,,van,4,3
2024-04-29 08:30:01,,van,0,0
2024-04-29 08:30:01,345275,other,0,0
2024-04-29 08:30:01,,van,2,0
2024-04-29 08:30:01,345275,other,0,0
2024-04-29 08:30:01,,van,0,0
2024-04-29 08:30:01,345275,other,0,0
2024-04-29 08:35:01,,van,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,0,4
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:55:01,,bus,7,0
2024-04-29 08:55:01,,van,0,0
2024-04-29 08:55:01,,pickup,14,0
2024-04-29 08:55:01,302422,bus,0,0
2024-04-29 08:55:01,,van,2,0
2024-04-29 08:55:01,322427,van,0,0
2024-04-29 08:55:01,,van,2,0
2024-04-29 09:00:01,,van,0,0
2024-04-29 09:00:01,,taxi,3,4
2024-04-29 09:10:01,,,0,7
2024-04-29 09:15:01,,,3,4
2024-04-29 09:15:01,,,0,0
2024-04-29 09:15:01,,,0,0
2024-04-29 09:15:01,,,0,0
2024-04-29 09:15:01,,,0,0
2024-04-29 09:15:01,,,0,12
2024-04-29 09:15:01,,,0,0
2024-04-29 09:15:01,,,0,0
2024-04-29 09:20:01,3กส2212,pickup,0,0
